PO_Number,PO_Line_Number,PO_Date,PO_Fiscal_Year,PO_Type,PO_Line_Spend,PO_Line_Currency,PO_Line_Item,PO_Line_Unit_Price,PO_Line_Qty,PO_Line_UoM,PO_Line_Vendor,PO_Line_L4_Category,PO_Line_L2_Category,PO_Line_L1_Category,PO_Payment_Term,PO_Line_BU,PO_Line_L3_Category
358.,358_2,09-06-2014,2013-2014,IT Goods,"$45,369.46",USD,HARDWARE SUPPORT: 5 YEARS,"$45,369.46",1.,Each,Western Blue Corporation,Computer servers,Computer Equipment and Accessories,Information Technology Broadcasting and Telecommunications,NET 60 DAYS,Social Services,Computers
360.,360_1,05-22-2013,2012-2013,IT Services,"$32,500.00",USD,Citrix Xendestop Subscription Advantage Software Support Renewal,"$32,500.00",1.,Each,"Citrix Systems, Inc.",Access software,Software,Information Technology Broadcasting and Telecommunications,NET 30 DAYS,Social Services,Networking software
360.,360_5,09-06-2014,2013-2014,NON-IT Goods,$910.36,USD,toner,$910.36,1.,Each,Technology Integration Group,Printer or facsimile toner,Office machines and their supplies and accessories,Office Equipment and Accessories and Supplies,NET 30 DAYS,Food and Agriculture,Printer and facsimile and photocopier supplies
360.,360_9,05-28-2015,2014-2015,NON-IT Goods,$-,USD,"California Evidence Code, 2015 ed. (California Desktop Codes), Book-Softbound",$-,9.,Each,J L HACKLER CONSTRUCTION,Law book,Printed media,Published Products,NET 30 DAYS,Agricultural Labor Relations Board,Printed publications
360.,360_13,05-28-2015,2014-2015,NON-IT Goods,$700.00,USD,"Administrative Law ADJUDICATION AND SEPARATION OF POWERS (The RutterGroup California Practice Guide), Binder/Looseleaf",$140.00,5.,Each,J L HACKLER CONSTRUCTION,Law book,Printed media,Published Products,NET 30 DAYS,Agricultural Labor Relations Board,Printed publications
361.,361_1,05-20-2013,2012-2013,NON-IT Goods,"$24,092.75",USD,body armor,"$24,092.75",1.,Each,"Safariland, LLC",Body armour,Law enforcement,Defense and Law Enforcement and Security and Safety Equipment and Supplies,NET 45 DAYS,Fish and Wildlife,Crowd control equipment
362.,362_1,10-06-2014,2013-2014,IT Goods,"$8,112.00",USD,LICENSE:  IBM Lotus Enterprise Integrator Processor Value Unit(PVU) SW Subscription & Support Renewal,$27.04,300.,Each,"Dataskill, Inc.",Computer software licensing service,Computer services,Engineering and Research and Technology Based Services,NET 30 DAYS,Social Services,Computer software licensing rental or leasing service
363.,363_1,05-21-2013,2012-2013,NON-IT Goods,"$11,096.51",USD,"Commercial Doors, closet doors, circuit breakers (3), light bulbs,toilet seats, range hoods, soap dispensers, towel dispensers, toiletpaper holders, seat cover holders, commercial mirror, toilets, toiletvalves, flourescent celiling light, paint, primer, pvc elbow, electricaloutlets, wall plates, indoor non-metallic wire, sandpaper, verticalblinds, keyed entry door lever-residential, deadbolts, light switch,shop light, door stop, door closer, motion activated flood light,toilets, plywood, kitchen faucet, bathroom sink faucet, quarter turnangle valve, toilet supply line, calulking, painter's tape, roofunderlayment, goof off, goo gone, paintbushes, roller covers, plasticcap nails, roofing nails, steel drip edge, linseed oil, drywall jointcompound, shingles, roofing knife, floor buffer, water flow valves","$11,096.51",1.,Each,LOWES HIW. INC,Strip doors,Material handling machinery and equipment,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,NET 15 DAYS,Fish and Wildlife,Dock equipment
363.,363_5,10-06-2014,2013-2014,IT Goods,"$2,282.00",USD,"TONER:  Canon CLI-36, Color Ink",$22.82,100.,Each,Technology Integration Group,Printer or facsimile toner,Office machines and their supplies and accessories,Office Equipment and Accessories and Supplies,NET 15 DAYS,Social Services,Printer and facsimile and photocopier supplies
364.,364_4,07-25-2013,2013-2014,NON-IT Goods,"$11,183.60",USD,"Electric Patrol Cart, 4 Passenger,Enclosed,2 door with Folding Rear Seat for  Cargo (41-21)","$11,183.60",1.,Each,Ethical Approach Inc,Utility service vehicles,Mining and quarrying machinery and equipment,Mining and Well Drilling Machinery and Accessories,NET 60 DAYS,Corrections and Rehabilitation,Underground mining service vehicles
1.,1_3,03-25-2013,2012-2013,NON-IT Goods,$249.99,USD,Blueray Player,$249.99,1.,Each,"Better Presentation Systems, Inc.",Single phase motor AC,Power sources,Power Generation and Distribution Machinery and Accessories,NET 45 DAYS,Parks & Recreation,Electric alternating current AC motors
1.,1_8,03-25-2013,2012-2013,NON-IT Goods,$13.67,USD,Screws,$13.67,1.,Each,"Better Presentation Systems, Inc.",Rack systems for rack mount electronic equipment,Material handling machinery and equipment,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,NET 45 DAYS,Parks & Recreation,Shelving and storage
1.,1_13,03-25-2013,2012-2013,NON-IT Goods,$80.00,USD,Single 15HD F,$80.00,1.,Each,"Better Presentation Systems, Inc.",Single phase motor AC,Power sources,Power Generation and Distribution Machinery and Accessories,NET 45 DAYS,Parks & Recreation,Electric alternating current AC motors
1.,1_19,03-25-2013,2012-2013,NON-IT Goods,$92.88,USD,Outlet,$92.88,1.,Each,"Better Presentation Systems, Inc.",Rack systems for rack mount electronic equipment,Material handling machinery and equipment,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,NET 45 DAYS,Parks & Recreation,Shelving and storage
1.,1_24,03-25-2013,2012-2013,NON-IT Goods,$53.33,USD,Universal Controller,$53.33,1.,Each,"Better Presentation Systems, Inc.",Wall mount bracket,Hardware,Manufacturing Components and Supplies,NET 45 DAYS,Parks & Recreation,Brackets and braces
2.,2_2,05-26-2015,2014-2015,NON-IT Services,$-,USD,Amend to allow for Supplemental Invoices and Advance Payments to beutilized in State Fiscal Year 2014/2015.,$-,1.,Each,CALIFORNIA DEPARTMENT OF PUBLIC HEALTH,Community outreach programs,Public order and safety,National Defense and Public Order and Security and Safety Services,NET 45 DAYS,Social Services,Police services
4.,4_4,03-26-2014,2013-2014,IT Services,$-,USD,Task 3 - Technical Support and M & O (Year 1),$-,1.,Each,PALANTIR TECHNOLOGY INC,Data base management system software,Software,Information Technology Broadcasting and Telecommunications,Unspecified,Corrections and Rehabilitation,Data management and query software
5.,5_1,03-25-2014,2013-2014,NON-IT Goods,"$1,427.15",USD,wagon truck,"$1,427.15",1.,Each,Grainger Industrial Supply,Wagons,Material handling machinery and equipment,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,NET 45 DAYS,Fish and Wildlife,Industrial trucks
5.,5_6,03-25-2014,2013-2014,NON-IT Goods,"$2,185.04",USD,Barbed Wire,$168.08,13.,Each,Grainger Industrial Supply,Barbed wire,Rope and chain and cable and wire and strap,Manufacturing Components and Supplies,NET 45 DAYS,Fish and Wildlife,Security wire
5.,5_12,03-25-2014,2013-2014,NON-IT Goods,$41.58,USD,Trenching Shovel,$41.58,1.,Each,Grainger Industrial Supply,Engine oil,Lubricants and oils and greases and anti corrosives,Fuels and Fuel Additives and Lubricants and Anti corrosive Materials,NET 45 DAYS,Fish and Wildlife,Lubricating preparations
5.,5_17,03-25-2014,2013-2014,NON-IT Goods,$121.14,USD,Carbon Cartridge,$40.38,3.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_22,03-25-2014,2013-2014,NON-IT Goods,$5.76,USD,"Cap, PVC, Sch 40",$0.48,12.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_28,03-25-2014,2013-2014,NON-IT Goods,$145.35,USD,"Pump, Sump",$145.35,1.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_33,03-25-2014,2013-2014,NON-IT Goods,$926.10,USD,"Water Softener Salt, Commercial, 50 lb",$9.45,98.,Each,Grainger Industrial Supply,Water softening compounds,Water and wastewater treatment supply and disposal,Cleaning Equipment and Supplies,NET 45 DAYS,Fish and Wildlife,Water treatment consumables
5.,5_38,03-25-2014,2013-2014,NON-IT Goods,$496.00,USD,Mobile Safety Barrier System,$496.00,1.,Each,Grainger Industrial Supply,Thermoplastic,Rubber and elastomers,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Elastomers
5.,5_44,03-25-2014,2013-2014,NON-IT Goods,$94.64,USD,Waterproof Two Way Radio,$94.64,1.,Each,Grainger Industrial Supply,Thermoplastic,Rubber and elastomers,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Elastomers
5.,5_49,03-25-2014,2013-2014,NON-IT Goods,$90.65,USD,"Extension Cord, E-Zee Lock, 100 Ft.",$90.65,1.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_54,03-25-2014,2013-2014,NON-IT Goods,$93.64,USD,"Water Hose, Dual Rnfrcd",$46.82,2.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_60,03-25-2014,2013-2014,NON-IT Goods,$51.30,USD,"Screw-in CFL, Non-Dimmable",$5.13,10.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_65,03-25-2014,2013-2014,NON-IT Goods,$113.04,USD,Cushion Mat,$56.52,2.,Each,Grainger Industrial Supply,Shower head,Plumbing fixtures,Structures and Building and Construction and Manufacturing Components and Supplies,NET 45 DAYS,Fish and Wildlife,"Faucet and shower heads, jets and parts and accessories"
5.,5_70,03-25-2014,2013-2014,NON-IT Goods,$347.23,USD,Outdoor Storage Shed,$347.23,1.,Each,Grainger Industrial Supply,Shower head,Plumbing fixtures,Structures and Building and Construction and Manufacturing Components and Supplies,NET 45 DAYS,Fish and Wildlife,"Faucet and shower heads, jets and parts and accessories"
5.,5_76,03-25-2014,2013-2014,NON-IT Goods,$3.48,USD,Toilet Bowl Gasket,$1.16,3.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_81,03-25-2014,2013-2014,NON-IT Goods,$6.92,USD,"Bio-Food Grade EP Grease, 14 oz.",$6.92,1.,Each,Grainger Industrial Supply,Grease,Lubricants and oils and greases and anti corrosives,Fuels and Fuel Additives and Lubricants and Anti corrosive Materials,NET 45 DAYS,Fish and Wildlife,Greases
5.,5_86,03-25-2014,2013-2014,NON-IT Goods,$84.00,USD,Folded Towel Dispenser,$42.00,2.,Each,Grainger Industrial Supply,Paper towel dispensers,Cleaning and janitorial supplies,Cleaning Equipment and Supplies,NET 45 DAYS,Fish and Wildlife,Restroom supplies
5.,5_92,03-25-2014,2013-2014,NON-IT Goods,$33.24,USD,Emergency Shut Off Sign,$16.62,2.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
5.,5_97,03-25-2014,2013-2014,NON-IT Goods,$45.14,USD,Bar and Chain,$45.14,1.,Each,Grainger Industrial Supply,Polyolefin foam,Resins and rosins and other resin derived materials,Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials,NET 45 DAYS,Fish and Wildlife,Foams
5.,5_102,03-25-2014,2013-2014,NON-IT Goods,$368.56,USD,"Membrane, Reverse Osmosis System",$92.14,4.,Each,Grainger Industrial Supply,,,,NET 45 DAYS,Fish and Wildlife,
5.,5_108,03-25-2014,2013-2014,NON-IT Goods,$206.55,USD,Pump Hose Kit,$206.55,1.,Each,Grainger Industrial Supply,Wire mesh fabric or cloth,Fabrics and leather materials,Mineral and Textile and Inedible Plant and Animal Materials,NET 45 DAYS,Fish and Wildlife,Specialty fabrics or cloth
6.,6_1,03-27-2014,2013-2014,NON-IT Services,"$40,000.00",USD,"Evidence Impound, Tow and Storage Services","$40,000.00",1.,Each,Yucaipa Towing Inc.,Transportation storage service,Transportation repair or maintenance services,Transportation and Storage and Mail Services,NET 30 DAYS,Highway Patrol,Transport fueling and vehicle storage and support services
8.,8_3,03-25-2015,2014-2015,IT Services,"$250,000.00",USD,"SME for customization, design, development and knowledge transfer","$250,000.00",1.,Each,Telecommand Software and Services,Local area network communications design,Computer services,Engineering and Research and Technology Based Services,Unspecified,Financial Institutions,Management information systems MIS
9.,9_6,03-28-2014,2013-2014,NON-IT Goods,$512.00,USD,"DECAL, roof top, number ""2"", 18"" w/3"" Stroke,Blk Matte PIA 769000.0105",$3.20,160.,Each,Prison Industry Authority,Decals,Signage and accessories,Published Products,NET 30 DAYS,Highway Patrol,Labels
10.,10_4,03-28-2014,2013-2014,NON-IT Goods,"$3,500.00",USD,Silk Screening,$1.00,3500.,Each,Prison Industry Authority,Log books or pads,Paper products,Paper Materials and Products,NET 45 DAYS,Highway Patrol,Printing and writing paper
12.,12_2,03-28-2014,2013-2014,NON-IT Goods,"$13,812.00",USD,Herbicide,$138.12,100.,Each,California Veteran Supply Inc.,Weed killer,Fertilizers and plant nutrients and herbicides,Live Plant and Animal Material and Accessories and Supplies,NET 60 DAYS,Transportation,Herbicides
13.10456,13.10456_1,07-11-2013,2013-2014,NON-IT Services,"$425,784.00",USD,CDCR has contracted to access the California Department of HumanResources (CalHR) On-Line Selection Exam and Certification Systems(Systems). The Systems provide online computer access for the purposesof conducting departmental civil service examination,"$425,784.00",1.,Each,Department of Human Resources,Online data processing service,Computer services,Engineering and Research and Technology Based Services,NET 30 DAYS,Corrections and Rehabilitation,Data services
15.,15_2,03-26-2015,2014-2015,NON-IT Goods,"$12,279.00",USD,FROZEN VEGETABLES,"$3,069.75",4.,Each,Food Service Systems Inc,Frozen red delicious apples,Frozen fruit,Food Beverage and Tobacco Products,NET 60 DAYS,Corrections and Rehabilitation,Frozen apples
17.,17_2,04-09-2012,2012-2013,NON-IT Goods,"$11,011.62",USD,Food for Firefighters on going fire.,"$11,011.62",1.,Each,Cash and Carry,Fresh combination meals,Prepared and preserved foods,Food Beverage and Tobacco Products,NET 45 DAYS,Forestry and Fire Protection,Packaged combination meals
17.,17_8,02-04-2014,2013-2014,NON-IT Goods,$725.00,USD,"DRESSING, TRAUMA PACK, 12x30, sterile, individually packaged, Ref.Brand: Dynarex, Model # 10046570, Brand: RYN, Model # 3532",$1.45,500.,Each,IBHP INCORPORATED,Emergency medical services patient transport kits or supplies,Emergency and field medical services products,Medical Equipment and Accessories and Supplies,NET 45 DAYS,Highway Patrol,Emergency and field medical services kits
17.,17_13,02-04-2014,2013-2014,NON-IT Goods,$327.00,USD,"SPLINT, ankle, leg and thigh, 24"" cardboard, with foam, Ref. Brand:Life Assist #SS240, Brand: MOR, Model # 1540-25",$2.18,150.,Each,IBHP INCORPORATED,Emergency medical services patient transport kits or supplies,Emergency and field medical services products,Medical Equipment and Accessories and Supplies,NET 45 DAYS,Highway Patrol,Emergency and field medical services kits
17.,17_18,03-26-2015,2014-2015,NON-IT Goods,"$14,249.25",USD,CRACKERS,"$3,562.31",4.,Each,Adolph Inc.,Crackers,Bread and bakery products,Food Beverage and Tobacco Products,NET 45 DAYS,Corrections and Rehabilitation,Bread and biscuits and cookies
19.,19_3,02-04-2014,2013-2014,NON-IT Goods,$837.00,USD,"RESPIRATOR, dust and mist, disposable, N95, 20 per box, Ref. Brand: 3M #8210",$13.95,60.,Each,IBHP INCORPORATED,Law enforcement vocational training services,Vocational training,Education and Training Services,NET 30 DAYS,Highway Patrol,Non scientific vocational training services
